MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:95620	Gabrb2	gamma-aminobutyric acid type A receptor subunit beta 2	11		inhibitory synapse assembly			IEA	ENSP00000377531 P47870 	J:342605 	
MGI:95620	Gabrb2	gamma-aminobutyric acid type A receptor subunit beta 2	11		inhibitory synapse assembly			ISO	P47870 	J:164563 	
MGI:95621	Gabrb3	GABRB3, gamma-aminobutyric acid type A receptor subunit beta 3	7		inhibitory synapse assembly			IDA		J:281261 	
MGI:95621	Gabrb3	GABRB3, gamma-aminobutyric acid type A receptor subunit beta 3	7		inhibitory synapse assembly			IEA	ENSP00000308725 P28472 	J:342605 	
MGI:95621	Gabrb3	GABRB3, gamma-aminobutyric acid type A receptor subunit beta 3	7		inhibitory synapse assembly			ISO	P28472 	J:164563 	
MGI:1330235	Gabre	gamma-aminobutyric acid (GABA) A receptor, subunit epsilon	X		inhibitory synapse assembly			IBA	MGI:95613 MGI:95614 MGI:95623 P14867 P18507 PTN001055383 	J:161428 	
MGI:103156	Gabrg1	gamma-aminobutyric acid type A receptor subunit gamma 1	5		inhibitory synapse assembly			IBA	MGI:95613 MGI:95614 MGI:95623 P14867 P18507 PTN001055383 	J:161428 	
MGI:95623	Gabrg2	gamma-aminobutyric acid type A receptor, subunit gamma 2	11		inhibitory synapse assembly			IBA	MGI:95613 MGI:95614 MGI:95623 P14867 P18507 PTN001055383 	J:161428 	
MGI:95623	Gabrg2	gamma-aminobutyric acid type A receptor, subunit gamma 2	11		inhibitory synapse assembly			IDA		J:281261 	
MGI:95623	Gabrg2	gamma-aminobutyric acid type A receptor, subunit gamma 2	11		inhibitory synapse assembly			IEA	ENSP00000491909 P18507 	J:342605 	
MGI:95623	Gabrg2	gamma-aminobutyric acid type A receptor, subunit gamma 2	11		inhibitory synapse assembly			ISO	P18507 	J:164563 	
MGI:95624	Gabrg3	gamma-aminobutyric acid type A receptor, subunit gamma 3	7		inhibitory synapse assembly			IBA	MGI:95613 MGI:95614 MGI:95623 P14867 P18507 PTN001055383 	J:161428 	
MGI:95639	Gap43	growth associated protein 43	16		regulation of postsynaptic specialization assembly			IEA	ENSRNOP00000002091 P07936 	J:342605 	
MGI:95639	Gap43	growth associated protein 43	16		regulation of postsynaptic specialization assembly			ISO	RGD:62071 	J:155856 	
MGI:107430	Gdnf	glial cell line derived neurotrophic factor	15		postsynaptic membrane organization	happens in muscle cell		IDA		J:93581 	
MGI:2136882	Get1	guided entry of tail-anchored proteins factor 1	16		synapse organization	happens in cochlear inner hair cell,uses ribbon synapse		IMP	MGI:5911419 MGI:6117117 	J:237954 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of synapse assembly			IEA	ENSP00000335074 Q9UBU3 	J:342605 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of synapse assembly	positively regulates synapse assembly		IMP	MGI:3045041 	J:107095 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of synapse assembly			ISO	Q9UBU3 	J:73065 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of synapse assembly			ISS	Q9UBU3 	J:342587 	
MGI:1930008	Ghrl	ghrelin	6		regulation of postsynapse organization			ISO	RGD:632283 	J:155856 	
MGI:1930008	Ghrl	ghrelin	6		synapse assembly	happens in hippocampus CA1,happens in CNS neuron (sensu Vertebrata)		IMP	MGI:3045041 	J:107095 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		regulation of postsynapse organization			IEA	ENSRNOP00000038418 O08725 	J:342605 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		regulation of postsynapse organization			ISO	RGD:621397 	J:155856 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		regulation of synapse assembly			IMP	MGI:3040440 	J:117370 	
MGI:1927140	Git1	GIT ArfGAP 1	11		maintenance of postsynaptic specialization structure			IEA	GO:0098879 	J:346132 	
MGI:1339969	Gja10	gap junction protein, alpha 10	4		synapse assembly	happens in retina horizontal cell,happens in retina layer		IMP	MGI:3043946 	J:111597 	
MGI:95751	Glrb	glycine receptor, beta subunit	3		gamma-aminobutyric acid receptor clustering	happens in hippocampal neuron,happens in dendrite,uses PR:000044498,happens in hippocampal neuron,happens in dendrite,uses PR:Q91XP5-1		IGI	MGI:95749 	J:153519 	
MGI:95768	Gna13	guanine nucleotide binding protein, alpha 13	11		regulation of postsynapse assembly	happens in cerebellum		EXP		J:347329 	
MGI:95768	Gna13	guanine nucleotide binding protein, alpha 13	11		regulation of postsynapse assembly	happens in cerebellum		IDA		J:347329 	
MGI:95768	Gna13	guanine nucleotide binding protein, alpha 13	11		regulation of postsynapse assembly	happens in cerebellum		IEP		J:347329 	
MGI:95768	Gna13	guanine nucleotide binding protein, alpha 13	11		regulation of postsynapse assembly	happens in cerebellum		IMP		J:347329 	
MGI:1343460	Gnpat	glyceronephosphate O-acyltransferase	8		synapse assembly			IMP	MGI:2670461 	J:148119 	
MGI:104902	Gpc4	glypican 4	X		regulation of presynapse assembly			IBA	PTN000088293 RGD:1359399 	J:161428 	
MGI:104902	Gpc4	glypican 4	X		regulation of presynapse assembly			IEA	ENSRNOP00000003282 Q642B0 	J:342605 	
MGI:104902	Gpc4	glypican 4	X		regulation of presynapse assembly			ISO	RGD:1359399 	J:155856 	
MGI:104902	Gpc4	glypican 4	X		synaptic membrane adhesion			IBA	MGI:104902 PTN000088293 	J:161428 	
MGI:104902	Gpc4	glypican 4	X		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:201656 	
MGI:104902	Gpc4	glypican 4	X		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:201656 	
MGI:109602	Gphn	gephyrin	12		establishment of synaptic specificity at neuromuscular junction			IBA	MGI:109602 PTN000022764 	J:161428 	
MGI:109602	Gphn	gephyrin	12		establishment of synaptic specificity at neuromuscular junction			IMP	MGI:2182559 	J:58210 	
MGI:109602	Gphn	gephyrin	12		gamma-aminobutyric acid receptor clustering			IBA	MGI:109602 PTN000022764 Q9NQX3 	J:161428 	
MGI:109602	Gphn	gephyrin	12		gamma-aminobutyric acid receptor clustering	happens in hippocampus,happens in dendrite,uses PR:Q91XP5-1,happens in hippocampus,happens in dendrite,uses PR:000044498		IGI	MGI:95749 MGI:95751 	J:153519 	
MGI:109602	Gphn	gephyrin	12		gamma-aminobutyric acid receptor clustering			ISO	Q9NQX3 	J:164563 	
MGI:109602	Gphn	gephyrin	12		gamma-aminobutyric acid receptor clustering			ISS	Q9NQX3 	J:342587 	
MGI:109602	Gphn	gephyrin	12		glycine receptor clustering			IBA	A0A8M9PE84 A0A8M9PSF7 MGI:109602 PTN000022764 	J:161428 	
MGI:109602	Gphn	gephyrin	12		glycine receptor clustering	happens in motor neuron,happens in spinal cord		IMP	MGI:2182559 	J:77775 	
MGI:107671	Gpm6a	glycoprotein m6a	8		regulation of synapse organization			IEA	ENSRNOP00000014312 Q812E9 	J:342605 	
MGI:107671	Gpm6a	glycoprotein m6a	8		regulation of synapse organization			ISO	RGD:631368 	J:155856 	
MGI:107671	Gpm6a	glycoprotein m6a	8		synapse assembly			IEA	ENSRNOP00000014312 Q812E9 	J:342605 	
MGI:107671	Gpm6a	glycoprotein m6a	8		synapse assembly			ISO	RGD:631368 	J:155856 	
MGI:107671	Gpm6a	glycoprotein m6a	8		synapse assembly			ISS	Q812E9 	J:342587 	
MGI:2441697	Gpr158	G protein-coupled receptor 158	2		regulation of synapse organization			IDA		J:232911 	
MGI:95808	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)	11		synapse assembly			IMP		J:328024 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		regulation of postsynapse organization	happens in glutamatergic synapse,happens in cerebral cortex,happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:326503 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation,happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:326503 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		regulation of postsynapse organization	happens in glutamatergic synapse,happens in cerebral cortex,happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:326503 	
MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	14		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation,happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:326503 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		excitatory synapse assembly			IEA	ENSP00000282020 O43424 	J:342605 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		excitatory synapse assembly			ISO	O43424 	J:164563 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		positive regulation of synapse assembly			IEA	ENSP00000282020 O43424 	J:342605 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		positive regulation of synapse assembly			ISO	O43424 	J:164563 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		regulation of postsynaptic density assembly	happens in glutamatergic synapse,happens in cerebellum		IDA		J:159100 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		regulation of postsynaptic density assembly	happens in glutamatergic synapse,happens in cerebellum		IMP		J:159100 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		regulation of presynapse assembly			IEA	ENSRNOP00000084985 Q63226 	J:342605 	
MGI:95813	Grid2	glutamate receptor, ionotropic, delta 2	6		regulation of presynapse assembly			ISO	RGD:68368 	J:155856 	
MGI:95819	Grin1	glutamate receptor, ionotropic, NMDA1 (zeta 1)	2		positive regulation of dendritic spine maintenance			ISO	RGD:2736 	J:155856 	
MGI:95819	Grin1	glutamate receptor, ionotropic, NMDA1 (zeta 1)	2		regulation of synapse assembly			IMP	MGI:2655232 	J:82670 	
MGI:95819	Grin1	glutamate receptor, ionotropic, NMDA1 (zeta 1)	2		regulation of synapse assembly			IMP	MGI:2655237 	J:82670 	
MGI:95820	Grin2a	glutamate receptor, ionotropic, NMDA2A (epsilon 1)	16		dendritic spine organization			ISO	RGD:2737 	J:155856 	
MGI:95821	Grin2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	6		negative regulation of dendritic spine maintenance	happens in cerebral cortex neuron,is a part of response to amyloid-beta		IGI	P04925 P39688 	J:190064 	
MGI:2681173	Grip2	glutamate receptor interacting protein 2	6		positive regulation of AMPA glutamate receptor clustering			ISO	RGD:621668 	J:155856 	
MGI:1859616	Gripap1	GRIP1 associated protein 1	X		regulation of modification of synaptic structure			ISO	RGD:621249 	J:155856 	
MGI:1351342	Grm5	glutamate receptor, metabotropic 5	7		synapse organization	happens in dentate gyrus		IGI	P12023 P49769 	J:201741 	
MGI:1351343	Grm6	glutamate receptor, metabotropic 6	11		synapse assembly			IMP		J:332184 	
MGI:95832	Grn	granulin	11		maintenance of synapse structure	happens in cerebellar climbing fiber to Purkinje cell synapse		IDA		J:261277 	
MGI:95832	Grn	granulin	11		maintenance of synapse structure	happens in cerebellar climbing fiber to Purkinje cell synapse		IMP		J:261277 	
MGI:2685483	Gsg1l	GSG1-like	7		synapse organization	happens in thalamus		IMP		J:301313 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		negative regulation of synaptic assembly at neuromuscular junction			ISO	RGD:70982 	J:155856 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		positive regulation of synaptic assembly at neuromuscular junction			ISO	RGD:70982 	J:155856 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		regulation of modification of postsynaptic structure			ISO	RGD:70982 	J:155856 	
MGI:2679531	Hapln4	hyaluronan and proteoglycan link protein 4	8		inhibitory synapse assembly			IMP		J:269125 	
MGI:1333752	Hdac6	histone deacetylase 6	X		dendritic spine morphogenesis	happens in cerebral cortex neuron		IMP		J:205987 	
MGI:1352504	Hip1r	huntingtin interacting protein 1 related	5		postsynapse organization			IEA	ENSRNOP00000029635 F1LML7 	J:342605 	
MGI:1352504	Hip1r	huntingtin interacting protein 1 related	5		postsynapse organization			ISO	RGD:621615 	J:155856 	
MGI:2677838	Hmcn2	hemicentin 2	2		synapse organization			IBA	MGI:96721 P32004 PTN002895063 	J:161428 	
MGI:99894	Hnrnpk	heterogeneous nuclear ribonucleoprotein K	13		positive regulation of synapse maturation			ISO	RGD:71058 	J:155856 	
MGI:99894	Hnrnpk	heterogeneous nuclear ribonucleoprotein K	13		regulation of postsynapse organization			ISO	RGD:71058 	J:155856 	
MGI:1926465	Hnrnpm	heterogeneous nuclear ribonucleoprotein M	17		regulation of postsynapse organization			ISO	RGD:620369 	J:155856 	
MGI:1347345	Homer1	homer scaffolding protein 1	13		regulation of dendritic spine maintenance			ISO	RGD:628725 	J:155856 	
MGI:1347345	Homer1	homer scaffolding protein 1	13		regulation of dendritic spine maintenance			ISS	Q9Z214-2 	J:342587 	
MGI:105384	Hspa8	heat shock protein 8	9		maintenance of postsynaptic specialization structure			IEA	ENSRNOP00000042159 P63018 	J:342605 	
MGI:105384	Hspa8	heat shock protein 8	9		regulation of postsynapse organization	happens in glutamatergic synapse,happens in olfactory cortex		EXP		J:263412 	
MGI:105384	Hspa8	heat shock protein 8	9		regulation of postsynapse organization	happens in glutamatergic synapse,happens in olfactory cortex		IDA		J:263412 	
MGI:96273	Htr1a	5-hydroxytryptamine (serotonin) receptor 1A	13		NMDA glutamate receptor clustering			ISO	RGD:2845 	J:155856 	
MGI:109246	Htr4	5 hydroxytryptamine (serotonin) receptor 4	18		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:290316 	
MGI:109246	Htr4	5 hydroxytryptamine (serotonin) receptor 4	18		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:290316 	
MGI:109246	Htr4	5 hydroxytryptamine (serotonin) receptor 4	18		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:290316 	
MGI:109430	Icam5	intercellular adhesion molecule 5, telencephalin	9		regulation of synapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:200266 	
MGI:109430	Icam5	intercellular adhesion molecule 5, telencephalin	9		regulation of synapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:200266 	
MGI:96433	Igf1r	insulin-like growth factor I receptor	7		dendritic spine maintenance			ISO	RGD:2869 	J:155856 	
MGI:2135283	Igsf9	immunoglobulin superfamily, member 9	1		regulation of synapse maturation			IEA	ENSRNOP00000010930 P0C5H6 	J:342605 	
MGI:2135283	Igsf9	immunoglobulin superfamily, member 9	1		regulation of synapse organization	regulates synapse organization		IMP	MGI:3784989 	J:209586 	
MGI:2685354	Igsf9b	immunoglobulin superfamily, member 9B	9		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:201532 	
MGI:2685354	Igsf9b	immunoglobulin superfamily, member 9B	9		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in hippocampal formation		IMP		J:201532 	
MGI:2388477	Igsf11	immunoglobulin superfamily, member 11	16		regulation of presynapse assembly	happens in cerebral cortex		IDA		J:338678 	
MGI:2388477	Igsf11	immunoglobulin superfamily, member 11	16		regulation of presynapse assembly	happens in cerebral cortex		IMP		J:338678 	
MGI:2681842	Igsf21	immunoglobulin superfamily, member 21	4		synapse maturation			IMP		J:249826 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		positive regulation of synapse assembly			IDA		J:222796 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		regulation of postsynaptic density assembly	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:182360 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		regulation of postsynaptic density assembly	happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:182360 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		regulation of presynapse assembly	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:182360 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		regulation of presynapse assembly	happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:182360 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		synaptic membrane adhesion	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:182360 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		synaptic membrane adhesion	happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:182360 	
MGI:2687319	Il1rapl1	interleukin 1 receptor accessory protein-like 1	X		positive regulation of dendritic spine morphogenesis	happens in cerebral cortex neuron		IMP		J:177124 	
MGI:2687319	Il1rapl1	interleukin 1 receptor accessory protein-like 1	X		positive regulation of synapse assembly			IDA		J:222796 	
MGI:2687319	Il1rapl1	interleukin 1 receptor accessory protein-like 1	X		presynaptic membrane assembly	happens in cerebral cortex neuron		IMP		J:177124 	
MGI:2687319	Il1rapl1	interleukin 1 receptor accessory protein-like 1	X		regulation of postsynapse organization			ISO	Q9NZN1 	J:164563 	
MGI:2687319	Il1rapl1	interleukin 1 receptor accessory protein-like 1	X		regulation of presynapse assembly			ISO	Q9NZN1 	J:164563 	
MGI:2687319	Il1rapl1	interleukin 1 receptor accessory protein-like 1	X		synaptic membrane adhesion	happens in cerebral cortex neuron		IDA		J:177124 	
