MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		formation of cytoplasmic translation initiation complex			IEA	UR000106293 	J:342612 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		positive regulation of translation			IEA	ENSP00000220849 P60228 	J:342605 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		positive regulation of translation			ISO	P60228 	J:164563 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		translation			IEA	KW-0648 	J:60000 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		translational initiation			IBA	MGI:99257 P60228 PTN000035120 	J:161428 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		translational initiation			IDA		J:148056 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		translational initiation			IEA	KW-0396 	J:60000 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		translational initiation			IEA	ENSP00000220849 P60228 	J:342605 	
MGI:99257	Eif3e	eukaryotic translation initiation factor 3, subunit E	15		translational initiation			ISO	P60228 	J:164563 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		cytoplasmic translational initiation			IEA	UR000106280 	J:342612 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		formation of cytoplasmic translation initiation complex			IEA	UR000106280 	J:342612 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translation			IEA	KW-0648 	J:60000 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translational initiation			IBA	MGI:1913335 O00303 PTN000056988 SPBC4C3.07 	J:161428 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translational initiation			IDA		J:148056 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translational initiation			IEA	IPR027531 	J:72247 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translational initiation			IEA	ENSP00000499218 O00303 	J:342605 	
MGI:1913335	Eif3f	eukaryotic translation initiation factor 3, subunit F	7		translational initiation			ISO	O00303 	J:164563 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		cytoplasmic translational initiation			IEA	UR000106306 	J:342612 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		formation of cytoplasmic translation initiation complex			IEA	UR000106306 	J:342612 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		translation			IEA	KW-0648 	J:60000 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		translational initiation			IDA		J:148056 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		translational initiation			IEA	ENSP00000253108 O75821 	J:342605 	
MGI:1858258	Eif3g	eukaryotic translation initiation factor 3, subunit G	9		translational initiation			ISO	O75821 	J:164563 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		cytoplasmic translational initiation			IEA	UR000106465 	J:342612 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		formation of cytoplasmic translation initiation complex			IEA	UR000106465 	J:342612 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		translation			IEA	KW-0648 	J:60000 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		translational initiation			IBA	MGI:1915385 O15372 PTN000045506 	J:161428 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		translational initiation			IDA		J:148056 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		translational initiation			IEA	ENSP00000429931 O15372 	J:342605 	
MGI:1915385	Eif3h	eukaryotic translation initiation factor 3, subunit H	15		translational initiation			ISO	O15372 	J:164563 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		cytoplasmic translational initiation			IBA	PTN000459009 S000004754 SPAC4D7.05 	J:161428 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		cytoplasmic translational initiation			IEA	UR000107081 	J:342612 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		formation of cytoplasmic translation initiation complex			IEA	UR000107081 	J:342612 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		translation			IEA	KW-0648 	J:60000 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		translational initiation			IDA		J:148056 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		translational initiation			IEA	ENSP00000504061 Q13347 	J:342605 	
MGI:1860763	Eif3i	eukaryotic translation initiation factor 3, subunit I	4		translational initiation			ISO	Q13347 	J:164563 	
MGI:1925905	Eif3j1	eukaryotic translation initiation factor 3, subunit J1	2		cytoplasmic translational initiation			IEA	UR000107094 	J:342612 	
MGI:1925905	Eif3j1	eukaryotic translation initiation factor 3, subunit J1	2		formation of cytoplasmic translation initiation complex			IEA	UR000107094 	J:342612 	
MGI:1925905	Eif3j1	eukaryotic translation initiation factor 3, subunit J1	2		translation			IEA	KW-0648 	J:60000 	
MGI:1925905	Eif3j1	eukaryotic translation initiation factor 3, subunit J1	2		translational initiation			IEA	KW-0396 	J:60000 	
MGI:3704486	Eif3j2	eukaryotic translation initiation factor 3, subunit J2	18		cytoplasmic translational initiation			IEA	UR000107094 	J:342612 	
MGI:3704486	Eif3j2	eukaryotic translation initiation factor 3, subunit J2	18		formation of cytoplasmic translation initiation complex			IEA	UR000107094 	J:342612 	
MGI:3704486	Eif3j2	eukaryotic translation initiation factor 3, subunit J2	18		translation			IEA	KW-0648 	J:60000 	
MGI:3704486	Eif3j2	eukaryotic translation initiation factor 3, subunit J2	18		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		cytoplasmic translational initiation			IEA	UR000107107 	J:342612 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		formation of cytoplasmic translation initiation complex			IEA	UR000107107 	J:342612 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		regulation of translational initiation			IEA	IPR016020 	J:72247 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		translation			IEA	KW-0648 	J:60000 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		translational initiation			IDA		J:148056 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		translational initiation			IEA	ENSP00000248342 Q9UBQ5 	J:342605 	
MGI:1921080	Eif3k	eukaryotic translation initiation factor 3, subunit K	7		translational initiation			ISO	Q9UBQ5 	J:164563 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		cytoplasmic translational initiation			IEA	UR000107116 	J:342612 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		formation of cytoplasmic translation initiation complex			IEA	UR000107116 	J:342612 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		translation			IEA	KW-0648 	J:60000 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		translational initiation			IBA	MGI:2386251 PTN000326403 Q9Y262 	J:161428 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		translational initiation			IDA		J:148056 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		translational initiation			IEA	KW-0396 	J:60000 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		translational initiation			IEA	ENSP00000499067 Q9Y262 	J:342605 	
MGI:2386251	Eif3l	eukaryotic translation initiation factor 3, subunit L	15		translational initiation			ISO	Q9Y262 	J:164563 	
MGI:1351744	Eif3m	eukaryotic translation initiation factor 3, subunit M	2		cytoplasmic translational initiation			IBA	PTN000394291 SPAC1751.03 	J:161428 	
MGI:1351744	Eif3m	eukaryotic translation initiation factor 3, subunit M	2		cytoplasmic translational initiation			IEA	UR000107134 	J:342612 	
MGI:1351744	Eif3m	eukaryotic translation initiation factor 3, subunit M	2		formation of cytoplasmic translation initiation complex			IEA	UR000107134 	J:342612 	
MGI:1351744	Eif3m	eukaryotic translation initiation factor 3, subunit M	2		translation			IEA	KW-0648 	J:60000 	
MGI:1351744	Eif3m	eukaryotic translation initiation factor 3, subunit M	2		translation			IMP	MGI:5553070 	J:204915 	
MGI:1351744	Eif3m	eukaryotic translation initiation factor 3, subunit M	2		translational initiation			IEA	KW-0396 	J:60000 	
MGI:95303	Eif4a1	eukaryotic translation initiation factor 4A1	11		cytoplasmic translational initiation			IBA	P60842 PTN002777147 SPAC1006.07 	J:161428 	
MGI:95303	Eif4a1	eukaryotic translation initiation factor 4A1	11		cytoplasmic translational initiation			IEA	ENSP00000293831 P60842 	J:342605 	
MGI:95303	Eif4a1	eukaryotic translation initiation factor 4A1	11		cytoplasmic translational initiation			ISO	P60842 	J:164563 	
MGI:95303	Eif4a1	eukaryotic translation initiation factor 4A1	11		translation			IEA	KW-0648 	J:60000 	
MGI:95303	Eif4a1	eukaryotic translation initiation factor 4A1	11		translational initiation			IEA	KW-0396 	J:60000 	
MGI:95303	Eif4a1	eukaryotic translation initiation factor 4A1	11		translational initiation			NAS		J:320123 	
MGI:106906	Eif4a2	eukaryotic translation initiation factor 4A2	16		cytoplasmic translational initiation			IBA	P60842 PTN002777147 SPAC1006.07 	J:161428 	
MGI:106906	Eif4a2	eukaryotic translation initiation factor 4A2	16		translation			IEA	KW-0648 	J:60000 	
MGI:106906	Eif4a2	eukaryotic translation initiation factor 4A2	16		translational initiation			IEA	KW-0396 	J:60000 	
MGI:106906	Eif4a2	eukaryotic translation initiation factor 4A2	16		translational initiation			NAS		J:320123 	
MGI:1923731	Eif4a3	eukaryotic translation initiation factor 4A3	11		negative regulation of selenocysteine incorporation			ISO	RGD:1591139 	J:155856 	
MGI:1923731	Eif4a3	eukaryotic translation initiation factor 4A3	11		negative regulation of translation			ISO	P38919 	J:164563 	
MGI:1923731	Eif4a3	eukaryotic translation initiation factor 4A3	11		positive regulation of translation			ISO	P38919 	J:164563 	
MGI:1923731	Eif4a3	eukaryotic translation initiation factor 4A3	11		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1923731	Eif4a3	eukaryotic translation initiation factor 4A3	11		regulation of translation at postsynapse, modulating synaptic transmission			ISO	RGD:1591139 	J:155856 	
MGI:3644226	Eif4a3l1	eukaryotic translation initiation factor 4A3 like 1	6		negative regulation of selenocysteine incorporation			ISO	RGD:1591139 	J:155856 	
MGI:3644226	Eif4a3l1	eukaryotic translation initiation factor 4A3 like 1	6		negative regulation of translation			ISO	P38919 	J:164563 	
MGI:3644226	Eif4a3l1	eukaryotic translation initiation factor 4A3 like 1	6		positive regulation of translation			ISO	P38919 	J:164563 	
MGI:3644226	Eif4a3l1	eukaryotic translation initiation factor 4A3 like 1	6		regulation of translation at postsynapse, modulating synaptic transmission			ISO	RGD:1591139 	J:155856 	
MGI:3646594	Eif4a3l2	eukaryotic translation initiation factor 4A3 like 2	6		negative regulation of selenocysteine incorporation			ISO	RGD:1591139 	J:155856 	
MGI:3646594	Eif4a3l2	eukaryotic translation initiation factor 4A3 like 2	6		negative regulation of translation			ISO	P38919 	J:164563 	
MGI:3646594	Eif4a3l2	eukaryotic translation initiation factor 4A3 like 2	6		positive regulation of translation			ISO	P38919 	J:164563 	
MGI:3646594	Eif4a3l2	eukaryotic translation initiation factor 4A3 like 2	6		regulation of translation at postsynapse, modulating synaptic transmission			ISO	RGD:1591139 	J:155856 	
MGI:95304	Eif4b	eukaryotic translation initiation factor 4B	15		formation of translation preinitiation complex			IBA	PTN008594436 S000006367 	J:161428 	
MGI:95304	Eif4b	eukaryotic translation initiation factor 4B	15		translation			IEA	KW-0648 	J:60000 	
MGI:95304	Eif4b	eukaryotic translation initiation factor 4B	15		translational initiation			IEA	KW-0396 	J:60000 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		negative regulation of translation	happens in cerebral cortex,negatively regulates translation		IMP		J:217461 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation			IEA	ENSP00000389624 P06730 	J:342605 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation			ISO	P06730 	J:164563 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation			ISS	P06730 	J:342587 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation at postsynapse, modulating synaptic transmission	happens in glutamatergic synapse,happens in hippocampal formation,happens in glutamatergic synapse,happens in cerebral cortex,happens in glutamatergic synapse,happens in corpus striatum		IDA		J:194400 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation at postsynapse, modulating synaptic transmission	happens in glutamatergic synapse,happens in cerebral cortex,happens in glutamatergic synapse,happens in hippocampal formation,happens in glutamatergic synapse,happens in corpus striatum		IEP		J:194400 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		regulation of translation at postsynapse, modulating synaptic transmission	happens in glutamatergic synapse,happens in corpus striatum,happens in glutamatergic synapse,happens in cerebral cortex,happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:194400 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translation			IEA	KW-0648 	J:60000 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translation	happens in cerebral cortex		IMP		J:217461 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translational initiation			IBA	A0A1U8GR65 MGI:95305 O97266 PTN000238660 	J:161428 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translational initiation			IEA	IPR001040 IPR019770 	J:72247 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translational initiation			IEA	KW-0396 	J:60000 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translational initiation			IMP		J:335658 	
MGI:95305	Eif4e	eukaryotic translation initiation factor 4E	3		translational initiation			NAS		J:320123 	
MGI:2685119	Eif4e1b	eukaryotic translation initiation factor 4E family member 1B	13		translation			IEA	KW-0648 	J:60000 	
MGI:2685119	Eif4e1b	eukaryotic translation initiation factor 4E family member 1B	13		translational initiation			IBA	A0A1U8GR65 MGI:95305 O97266 PTN000238660 	J:161428 	
MGI:2685119	Eif4e1b	eukaryotic translation initiation factor 4E family member 1B	13		translational initiation			IEA	IPR001040 IPR019770 	J:72247 	
MGI:2685119	Eif4e1b	eukaryotic translation initiation factor 4E family member 1B	13		translational initiation			IEA	KW-0396 	J:60000 	
